id,name,address,lat,lng,description,category,sub_category,source,url,rating,review_count,like,dislike,checkin_time,checkout_time,offpeak_weekday_price_max,offpeak_weekday_price_min,offpeak_weekday_price_avg,offpeak_weekend_price_max,offpeak_weekend_price_min,offpeak_weekend_price_avg,peak_weekday_price_max,peak_weekday_price_min,peak_weekday_price_avg,peak_weekend_price_max,peak_weekend_price_min,peak_weekend_price_avg
10048720,강릉 하늘텔민박펜션,강원도 강릉시 강동면 정동역길 16-2,37.69132417,129.0321474,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048720,5.0,12.0,Friendly service; Clean room; Spacious room; Affordable pricing; Quiet atmosphere,,15:00,11:00,50000,50000,50000,60000,60000,60000,50000,50000,50000,80000,80000,80000
10045058,강릉 베이스캠프애견동반펜션,강원도 강릉시 사천면 해안로 940-12,37.83433547,128.8736046,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10045058,4.7,35.0,Friendly service; Cleanliness; Comfortable stay; Good value; Pet-friendly,Cold temperature; Insufficient utensils; Lack of tissues; Poor soundproofing,15:00,11:00,185400,46900,63711,404000,73500,119688,478600,126800,175355,474100,125600,174722
10044085,강릉 안목커피거리카라반캠핑,강원도 강릉시 경강로 2643,37.77142033,128.9478811,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044085,4.9,62.0,Cleanliness; Friendly service; Comfortable amenities; Modern facilities; Outdoor amenities,Insufficient lighting,16:00,12:00,169000,129000,139000,269000,229000,239000,269000,229000,239000,269000,229000,239000
3016489,강릉 포시즌 호텔&펜션,강원도 강릉시 해안로 615,37.81208563,128.8983247,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3016489,4.1,492.0,Scenic view; Cleanliness; Affordable price; Comfortable atmosphere; Comprehensive amenities,Outdated facilities; Uncomfortable bed; Poor room quality; Inconsistent water pressure; Low-quality amenities,15:00,11:00,159000,48510,77251,319000,137610,188768,319000,137610,188768,319000,137610,188768
1000102553,강릉 5k스파펜텔,강원도 강릉시 창해로 363,37.79493203,128.9170273,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000102553,3.0,22.0,Friendly service; Cleanliness; Comfortable atmosphere; Well-maintained; Relaxing spa,Insufficient bedding,16:00,11:00,279000,99000,186500,590000,350000,447500,399000,219000,301500,399000,219000,301500
10054979,강릉 미도펜션,강원특별자치도 강릉시 공항길 139,37.7640539,128.9515848,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054979,4.0,2.0,Attentive service; Clean bathroom; Modern building,Unclean bedding; Unclean kitchen; Unpleasant odor,15:00,11:00,200000,200000,200000,300000,200000,216666,300000,200000,216666,300000,200000,216666
1000108377,강릉 쉴만한물가펜션,강원도 강릉시 연곡면 신왕길 326 쉴만한물가펜션,37.83012136,128.7793192,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000108377,5.0,3.0,Cleanliness; Family-friendly; Friendly service; Spacious garden,,15:00,11:00,200000,100000,140000,240000,100000,156000,240000,120000,168000,260000,120000,176000
10047592,강릉 디니다스펜션,강원도 강릉시 사천면 산대월길 119-12,37.81598739,128.8693613,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10047592,,1.0,Cleanliness; Friendly service,,15:00,11:00,590000,590000,590000,690000,690000,690000,890000,890000,890000,590000,590000,590000
3002827,강릉 황토와솔내음펜션,강원특별자치도 강릉시 보래미상길 12,37.77686966,128.9056172,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3002827,4.5,30.0,Friendly service; Cleanliness; Unique room design; Comfortable atmosphere; Early check-in,,15:00,11:00,130000,110000,122000,160000,130000,146000,200000,140000,168000,200000,140000,168000
10043073,강릉 한가로와펜션,강원도 강릉시 옥계면 헌화로 295-3,37.64181732,129.0430171,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10043073,4.7,21.0,Friendly service; Cleanliness; Comfortable stay; Family-friendly; Good value,Small room,15:00,11:30,70000,70000,70000,69300,69300,69300,120000,120000,120000,120000,120000,120000
1000101563,강릉 경포썬앤문펜션,강원도 강릉시 저동골길105번길 49,37.80178812,128.8878609,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000101563,4.0,28.0,Cleanliness; Friendly service; Affordable price; Comfortable amenities; Quiet environment,Small room size,14:00,11:00,120000,80000,86666,148500,89100,99000,148500,89100,99000,178200,108900,120450
10058925,강릉 삼형제봉길펜션,강원특별자치도 강릉시 주문진읍 삼형제봉길 109,37.88770458,128.7275838,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10058925,4.0,3.0,Good room; Excellent service; Karaoke facility; Private space; Well-prepared kitchenware,Broken facilities; Inadequate amenities; Poor service,14:00,11:00,300000,150000,200000,300000,150000,200000,500000,300000,366666,500000,300000,366666
10052717,"강릉 오롯한,사천진펜션",강원특별자치도 강릉시 사천면 목재길 47,37.84144903,128.8745302,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052717,5.0,12.0,Friendly service; Comfortable room; Beautiful view; Cozy atmosphere; Well-maintained facilities,Limited amenities,15:00,11:00,144900,128800,136850,241500,217350,229425,241500,217350,229425,262500,231000,246750
1000112032,강릉 강문바다펜션(강문해변바로앞),강원도 강릉시 창해로370번길 19,37.79635405,128.9166365,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000112032,4.3,20.0,Cleanliness; Friendly service; Spacious room; Hot water availability; Family-friendly environment,Basic room quality; Low value for money; Poor bed condition; Cigarette smell,15:00,11:00,69000,59000,60666,109000,99000,100666,139000,129000,130666,139000,129000,130666
10060197,강릉 모래하늘펜션,강원특별자치도 강릉시 사천면 진리해변길 8,37.83580457,128.8724483,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060197,4.0,1.0,Accurate representation; Ample towels; Friendly service; Well-equipped kitchenware,,15:00,11:00,99000,79000,87000,139000,129000,133000,200000,190000,194000,250000,240000,244000
10053946,강릉 윈팰리스 오션뷰펜션,강원특별자치도 강릉시 사천면 해안로 1044-16,37.84193387,128.8719081,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10053946,4.1,11.0,Cleanliness; Scenic view; Comfortable atmosphere; Friendly service; Spaciousness,Poor air conditioning; Insect problem; Limited facilities; Unclean bathroom; Unhelpful service,15:00,11:00,113000,84500,99700,293500,265000,280200,184700,170500,178073,369500,341000,356200
3003547,강릉 왕산골한옥펜션,강원특별자치도 강릉시 왕산면 왕산로 2344-11,37.66592661,128.7951408,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3003547,,5.0,Friendly service; Traditional design; Family-friendly; Peaceful atmosphere; Scenic view,,15:00,11:00,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000
1000113319,강릉 반딧불황토방펜션,강원도 강릉시 왕산면 노추산로 305-35,37.54891542,128.7151475,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000113319,5.0,17.0,Quiet atmosphere; Friendly service; Cleanliness; Complimentary amenities; Warm room,,15:00,11:00,100000,100000,100000,120000,120000,120000,100000,100000,100000,120000,120000,120000
10043752,강릉 림펜션,강원도 강릉시 연곡면 수터골길 76,37.8526562,128.6849403,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10043752,5.0,7.0,Friendly service; Cleanliness; Comfortable bedding; Scenic view; Good facilities,Poor soundproofing,15:00,11:00,150000,110000,128333,200000,150000,173333,150000,110000,128333,200000,150000,173333
10048917,강릉 소나무풍경펜션,강원도 강릉시 사천면 중앙서로 92-64,37.82210577,128.8349029,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048917,,1.0,Friendly service,,15:00,11:00,89000,89000,89000,120000,120000,120000,89000,89000,89000,120000,120000,120000
10058072,강릉 하이오션618호,강원특별자치도 강릉시 경포로463번길 30-5,37.8039168,128.903469,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10058072,5.0,5.0,Cleanliness; Comfort; Friendly service; Good facilities; Ocean view,,15:00,11:00,65000,65000,65000,119000,119000,119000,119000,119000,119000,159000,159000,159000
3003412,강릉 한내펜션,강원특별자치도 강릉시 왕산면 왕산큰골길 245,37.65617347,128.7646454,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3003412,5.0,3.0,Friendly service; Cleanliness; Pleasant atmosphere,,14:00,11:00,180000,150000,165000,180000,150000,165000,180000,150000,165000,180000,150000,165000
10042945,강릉 경포힐링하우스펜션,강원도 강릉시 사천면 하남길 89-15,37.81217796,128.8769929,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10042945,5.0,27.0,Cleanliness; Spacious rooms; Friendly service; Comfortable bedding; Family-friendly,,15:00,11:00,249000,249000,249000,369000,369000,369000,369000,369000,369000,409000,409000,409000
1000112653,강릉 쥬쥬베펜션,강원도 강릉시 사천면 진리해변길 14-22,37.83643514,128.873191,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000112653,,2.0,Cleanliness; Last-minute booking; Family-friendly,Bright light; Insufficient hot water; Lack of bed; Thin mattress; Unfinished repairs,15:00,11:00,100000,80000,86666,120000,100000,106666,130000,110000,116666,130000,110000,116666
10053131,강릉 스테이밋펜션,강원특별자치도 강릉시 사천면 방동안길 65,37.82224694,128.8630411,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10053131,5.0,5.0,Spacious rooms; Good facilities; Friendly service; Value for money; Comfortable bathroom,Musty smell,15:00,11:00,459000,459000,459000,800000,800000,800000,459000,459000,459000,800000,800000,800000
10052744,강릉 리멤버독채펜션,강원특별자치도 강릉시 사천면 해안로 1054,37.84388901,128.8708903,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052744,5.0,2.0,Cleanliness; Friendly service; Scenic view,,15:00,11:00,351700,351700,351700,554300,554300,554300,447700,447700,447700,760300,760300,760300
10063562,강릉 그린밸리펜션,강원특별자치도 강릉시 연곡면 진고개로 1456,37.84657718,128.699259,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10063562,5.0,1.0,Cleanliness; Early check-in; Friendly service,,15:00,11:00,120000,100000,110000,160000,140000,154200,120000,99000,109450,160000,138600,149250
10048882,강릉 정동진호텔탑스빌,강원도 강릉시 강동면 헌화로 1007-34,37.68558697,129.0365572,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048882,4.0,8.0,Cleanliness; Comfort; Value for money; Scenic view; Quiet atmosphere,Old building,15:00,11:00,85000,58000,70277,175000,128000,151555,118000,88000,103500,248000,168000,212444
1000106440,강릉 장천마을펜션,강원도 강릉시 연곡면 진고개로 1502,37.84649747,128.7046482,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000106440,5.0,11.0,Cleanliness; Quiet atmosphere; Spacious room; Friendly service; Good value,Inconsistent hot water; Lack of hairdryer; Limited bathroom facilities,14:00,11:00,150000,100000,114285,150000,100000,114285,200000,150000,164285,200000,150000,164285
10058064,강릉 에버스테이 독채풀빌라,강원특별자치도 강릉시 연곡면 진고개로 818,37.82904582,128.6415669,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10058064,5.0,1.0,Cleanliness; Friendly service; Spacious pool; Well-equipped amenities; Warm water,,15:00,11:00,580000,360000,433333,646000,456000,519333,680000,480000,546666,680000,480000,546666
10054400,강릉 영진더한옥 풀빌라,강원특별자치도 강릉시 연곡면 영진길 112,37.86793981,128.846875,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054400,5.0,13.0,Friendly service; Comfortable facilities; Beautiful decor; Family-friendly atmosphere; Scenic views,,15:00,11:00,350000,190000,270000,650000,290000,470000,650000,290000,470000,790000,350000,570000
10052560,강릉 춘자여인숙펜션,강원특별자치도 강릉시 연곡면 진고개로 1367,37.84784893,128.6891982,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052560,5.0,5.0,Friendly service; Cleanliness; Comfortable atmosphere; Spacious room,,15:00,11:00,180000,180000,180000,420000,420000,420000,420000,420000,420000,420000,420000,420000
10052935,강릉 쉬어가는집펜션,강원특별자치도 강릉시 연곡면 성안길 20-11,37.86092228,128.8323288,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052935,5.0,7.0,Cleanliness; Friendly service; Quiet atmosphere; Spacious accommodation; Well-equipped amenities,,15:00,11:00,239000,239000,239000,489000,489000,489000,589000,589000,589000,589000,589000,589000
10061844,강릉 계곡펜션 산에언덕에,강원특별자치도 강릉시 연곡면 진고개로 1016,37.83983798,128.6567445,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061844,5.0,8.0,Friendly service; Cleanliness; Room condition; Spacious room; Great view,Insects,15:00,11:00,190000,95000,121125,209000,114000,140125,228000,114000,141312,266000,152000,180500
10055367,강릉 꽃담은강문을담다,강원특별자치도 강릉시 창해로 372-1,37.79588715,128.916891,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10055367,5.0,3.0,Friendly service; Beautiful decor; Cleanliness; Spacious rooms; Well-equipped facilities,,15:00,11:00,400000,400000,400000,500000,500000,500000,400000,400000,400000,500000,500000,500000
10055287,강릉 스테이오로지펜션,강원특별자치도 강릉시 사천면 중앙서로 92-104,37.82424754,128.8340283,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10055287,,2.0,Cleanliness; Beautiful scenery; Family-friendly; Spacious accommodation; Good facilities,,15:00,11:00,286700,286700,286700,484700,484700,484700,489200,489200,489200,674700,674700,674700
10046746,강릉(주문진) 욜로,강원도 강릉시 주문진읍 항구윗길 13,37.89408417,128.8286549,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10046746,,3.0,Cleanliness; Friendly service; Quietness,Poor soundproofing,15:00,11:00,119000,79000,99000,239000,119000,179000,279000,189000,234000,269000,189000,229000
1000113292,강릉 경포대다락방펜션,강원도 강릉시 저동길 146,37.79610311,128.8936127,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000113292,,6.0,Friendly service; Cleanliness; Complimentary items; Cozy environment; Quality furnishings,,15:00,11:00,180000,90000,135000,230000,120000,175000,250000,130000,190000,250000,130000,190000
10057197,강릉 달빛천사풀빌라,강원특별자치도 강릉시 연곡면 진고개로 1424-21,37.84615329,128.69413,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10057197,4.3,4.0,Cleanliness; Spacious rooms; Friendly service; Well-equipped kitchen; Quiet atmosphere,Poor maintenance; High additional costs; Lack of soundproofing; Weak water pressure; Faulty bathroom fixtures,15:00,11:00,450000,450000,450000,550000,550000,550000,450000,450000,450000,550000,550000,550000
10051469,강릉 블루문펜션,강원도 강릉시 옥계면 금진일출길 30,37.64839539,129.0456373,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10051469,5.0,2.0,Friendly service; Enjoyable balcony; Well-decorated interior,,15:00,11:00,99000,99000,99000,169000,169000,169000,167310,167310,167310,169000,169000,169000
10052466,강릉 더마운틴펜션,강원특별자치도 강릉시 왕산면 왕산곰자리길 106,37.67703622,128.7947246,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052466,5.0,7.0,Comfortable rooms; Friendly service; Delicious food; Spacious layout; Entertainment options,,15:00,11:00,390000,390000,390000,490000,490000,490000,584100,584100,584100,590000,590000,590000
1000090857,강릉 솔앤계수나무펜션,강원도 강릉시 강동면 오이양지길 9-6,37.6840413,129.0104755,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000090857,,1.0,Cleanliness; Friendly service,,15:00,11:00,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000
1000113191,강릉 요트앤밸리펜션,강원도 강릉시 연곡면 진고개로 1361,37.84769258,128.6884232,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000113191,5.0,14.0,Friendly service; Clean facilities; Pleasant atmosphere; Affordable barbecue; Scenic view,,15:00,11:00,160000,130000,137500,178200,148500,155925,178200,148500,155925,180000,150000,157500
10041484,강릉 행복이가득한집펜션,강원도 강릉시 연곡면 진고개로 1397-9,37.84774735,128.6925138,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10041484,4.7,4.0,Cleanliness; Good value; Friendly service; Spaciousness; Thoughtful decor,,15:00,12:00,150000,100000,118571,200000,120000,148571,180000,120000,145714,200000,120000,148571
1000090893,강릉 워너비 펜션(무인텔),강원도 강릉시 옥계면 도직길 12,37.60793216,129.0672568,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000090893,,9.0,Friendly service; Cleanliness; Comfortable stay; Scenic view; Well-equipped kitchen,Dim lighting; Towel cleanliness; Unpleasant odor,17:00,12:00,120000,120000,120000,180000,180000,180000,140000,140000,140000,240000,240000,240000
10046703,강릉 하하스테이펜션,강원도 강릉시 사천면 손맞이길 91-5,37.84198018,128.8659382,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10046703,4.3,6.0,Excellent facilities; Family-friendly; Friendly service; Well-maintained; Complimentary refreshments,Ant infestation; Inadequate cleaning; Moldy air conditioning,16:00,11:00,285000,285000,285000,384000,384000,384000,380000,380000,380000,480000,480000,480000
1000110022,강릉 산나물농장펜션(부연동),강원특별자치도 강릉시 연곡면 부연동길 959,37.87856362,128.6391383,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000110022,,3.0,Friendly service; Cleanliness; Comfort,,15:00,11:00,140000,80000,88571,140000,80000,88571,140000,80000,88571,140000,80000,88571
3009698,강릉 연하우스펜션,강원특별자치도 강릉시 왕산면 왕산곰자리길 29,37.67408679,128.8010694,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3009698,,3.0,Friendly service; Accommodating staff; High-quality accommodation; Personalized amenities,,15:00,11:00,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
10049095,강릉 티마루하우스펜션,강원도 강릉시 대송길26번길 15-12,37.79180423,128.8487725,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10049095,5.0,3.0,Comfortable room; Friendly service; Heated pool; Scenic view; Value for money,Lack of condiments,15:00,11:00,230000,230000,230000,490000,490000,490000,270000,270000,270000,490000,490000,490000
1000111263,강릉 학동한옥펜션,강원도 강릉시 성덕로213번길 53-3,37.75714197,128.934368,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000111263,,1.0,Cozy atmosphere; Friendly service; Karaoke facilities,,15:00,11:00,480000,480000,480000,574200,574200,574200,580000,580000,580000,580000,580000,580000
10051791,강릉 나홀로민박펜션,강원도 강릉시 경포로463번길 30,37.80385849,128.9033811,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10051791,5.0,6.0,Spacious yard; Excellent service; Good value; Nostalgic atmosphere; Relaxing atmosphere,Overly attentive; Poor Wi-Fi,14:00,11:00,130000,130000,130000,150000,150000,150000,200000,200000,200000,200000,200000,200000
10044793,강릉 경포뜰펜션,강원도 강릉시 저동길 160,37.79582134,128.8952805,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044793,5.0,8.0,Friendly service; Cleanliness; Comfortable bedding; Well-equipped amenities; Thoughtful design,,15:00,11:00,250000,250000,250000,346500,346500,346500,300000,300000,300000,350000,350000,350000
10057270,강릉 강문소소담독채펜션,강원특별자치도 강릉시 창해로362번길 15,37.79547298,128.9174697,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10057270,5.0,2.0,Cleanliness; Friendly service; Private accommodation; Quality sound system; Spacious garden,,15:00,11:00,309100,309100,309100,341100,341100,341100,337900,337900,337900,341100,341100,341100
3017234,강릉 경포의하루펜션,강원특별자치도 강릉시 경포로371번길 35-7,37.79885728,128.8969462,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3017234,5.0,8.0,Friendly service; Cleanliness; Room condition; Hot water; Spaciousness,Flickering light; Noise,15:00,11:00,670000,157000,259600,663300,155430,257004,670000,157000,259600,670000,155430,258658
10048410,강릉 지지(GG)펜션,강원도 강릉시 구정면 제비골길 16,37.72945359,128.8591133,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048410,,2.0,Comfortable room; Overall satisfaction; Quiet atmosphere; Well-maintained,,15:00,11:00,80000,80000,80000,120000,120000,120000,100000,100000,100000,250000,250000,250000
1000059,강릉 경포대 코모도,강원도 강릉시 경포로 489-10 (안현동),37.80390604,128.9042454,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000059,4.0,45.0,Affordable accommodation; Sufficient amenities; Good for post-swim,Bathroom odor; Outdated facilities; Pest issues; Poor value; Ineffective air conditioning,14:00,11:00,45000,40000,43750,90000,80000,87500,100000,70000,87500,100000,80000,92500
1000088974,강릉 경포대바다가그리울때펜션,강원도 강릉시 저동길 123,37.79694169,128.89109,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000088974,4.0,37.0,Friendly service; Cleanliness; Comfortable bedding; Barbecue facility; Good room quality,Misleading information,15:00,11:00,150000,80000,95000,160000,90000,106666,160000,90000,106666,160000,90000,106666
3006838,강릉 바다보기펜션,강원특별자치도 강릉시 사천면 해안로 1077,37.84519918,128.8692854,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3006838,1.0,50.0,Beautiful view; Friendly service; Spacious room; Convenient amenities; Well-equipped kitchen,Bathroom issues; Dirty bedding; Outdated furniture; Poor soundproofing; Leaking air conditioner,15:00,11:00,140000,90000,106666,210000,160000,176666,230000,180000,196666,230000,180000,196666
3020568,강릉 루루베리펜션,강원특별자치도 강릉시 연곡면 유등버들길 22-33,37.84755667,128.7712976,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3020568,,28.0,Friendly service; Cleanliness; Good facilities; Warm atmosphere,Unclear pricing; Poor soundproofing,14:30,11:00,200000,100000,142000,250000,120000,174000,200000,100000,142000,250000,120000,174000
10044185,강릉 시나미68애견동반펜션,강원도 강릉시 연곡면 수터골길 68,37.85175285,128.6854479,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044185,5.0,10.0,Friendly service; Comfortable bedding; Clean facilities; Delicious food; Scenic views,Cold floor; Inadequate heating; Overpriced; Poor cleanliness; Malfunctioning TV,15:00,11:00,62800,62800,62800,105500,105500,105500,105500,105500,105500,158800,123700,137740
10039394,강릉 바람부리애플700펜션,강원도 강릉시 왕산면 바람부리길 126-56,37.59757089,128.7228708,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10039394,,2.0,Clean facilities; Good service; Private accommodation; Spacious accommodation; Separate tea house,,15:00,11:00,250000,250000,250000,300000,300000,300000,300000,300000,300000,300000,300000,300000
1000090874,강릉 부연계곡그집펜션,강원도 강릉시 연곡면 부연동길 895,37.8759731,128.6360509,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000090874,5.0,11.0,Friendly service; Quiet atmosphere; Adequate facilities; Fresh air; Proximity to stream,,15:00,11:00,230000,150000,178333,230000,150000,178333,250000,180000,205000,250000,180000,205000
10045242,강릉 더시월독채펜션,강원도 강릉시 사천면 해안로 1017-25,37.84021937,128.8684567,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10045242,,6.0,Friendly service; Clean facilities; Comfort; Convenient amenities; Pleasant atmosphere,,15:00,11:00,137500,83400,101060,231200,180100,203120,201400,157300,171260,286700,190800,218060
1000114,강릉 소금강,강원도 강릉시 연곡면 싸리골길 5,37.847177,128.7089469,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000114,1.0,37.0,Affordable price; Cleanliness; Comfortable environment; Friendly service,Cleanliness issues; Air conditioning problems; Dusty environment; Poor service; Unpleasant odor,18:00,12:00,80000,60000,70000,80000,70000,75000,80000,60000,70000,120000,90000,105000
27924,강릉 경포대 호텔 더 원(HOTEL THE ONE),강원도 강릉시 해안로 525 (안현동),37.80550126,128.9027561,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/27924,4.9,168.0,Friendly service; Comfortable bed; Delicious breakfast; Cleanliness; Complimentary amenities,Limited breakfast; Limited streaming; Overly hot water,15:00,11:00,180000,65000,108333,125000,105000,115000,240000,130000,182000,250000,130000,186000
1018974,강릉(정동진) 다우리조텔,강원도 강릉시 강동면 정동등명길 43,37.70436821,129.0148588,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1018974,4.0,99.0,Friendly service; Scenic view; Spacious room; Convenient amenities; Cleanliness,Outdated facilities; Cold room; Drafty atmosphere; Lack of elevator; Insect presence,15:00,11:00,220000,60000,98888,300000,90000,138888,460000,180000,253333,460000,180000,253333
3017347,강릉(정동진) 카리브,강원특별자치도 강릉시 강동면 헌화로 969,37.6850373,129.0393909,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3017347,4.8,30.0,Friendly service; Cleanliness; Quiet atmosphere; Affordable price; Comfortable bedding,Ineffective heating; Limited TV; Outdated condition,15:00,11:00,60000,50000,58000,100000,70000,82000,99000,60000,80200,100000,60000,80600
1000106269,강릉 힐링캠프예서원펜션,강원도 강릉시 구정면 구정옥봉길 161 (학산리),37.69962202,128.8933155,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000106269,,3.0,Ample towels; Cleanliness; Friendly service; Quiet atmosphere; Value for money,Limited water supply,15:00,11:00,130000,110000,120000,150000,130000,140000,150000,130000,140000,150000,130000,140000
3013786,강릉 마커스 호스텔(MARKERS HOSTEL),강원도 강릉시 경강로2115번길 14 (옥천동),37.75688142,128.8970971,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3013786,2.0,1.0,Luggage storage; Pleasant atmosphere,Misleading recommendations; Non-functional outlets; Insect presence,15:00,11:00,65000,55000,61666,129000,99000,115666,129000,99000,115666,129000,99000,115666
25909,강릉 경포대 대덕호수텔,강원도 강릉시 해안로 601 (안현동),37.81112769,128.8991121,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/25909,3.3,182.0,Friendly service; Scenic view; Comfortable room; Cleanliness; Barbecue facilities,Bedding issues; Room condition; Hard mattress; Noise,15:00,11:00,200000,60000,95000,250000,80000,122500,350000,60000,145000,350000,60000,157500
10051257,강릉 보광캠핑장(보광농촌체험휴양마을),강원도 강릉시 성산면 보현길 5,37.737368,128.8071876,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10051257,,1.0,Effective heating; Functional facilities; High service satisfaction; Hot water; Private layout,Outdated interior,14:00,11:00,45000,40000,41041,50000,45000,46041,50000,45000,46666,55000,50000,51666
1000103992,강릉 강문애 게스트하우스,강원도 강릉시 창해로 245,37.78741682,128.9260163,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/1000103992,,21.0,Friendly service; Pleasant atmosphere; Clean facilities; Scenic view; Spacious room,Poor cleanliness; Noise level; Inadequate facilities; Neglected management; Overcrowded,15:00,11:00,60000,35000,48888,90000,35000,63333,60000,35000,48888,60000,35000,48888
